student_id,gender,age,study_hours,attendance,previous_score,assignments_completed,internet_access,extracurricular,final_grade,performance
13784,Male,19,3,96,64,8,Yes,Yes,62,Average
13785,Female,18,2,66,61,1,No,No,37,Poor
13786,Male,18,7,62,62,1,Yes,No,51,Average
13787,Male,20,1,83,93,4,No,Yes,58,Average
13788,Female,17,9,87,60,5,No,Yes,78,Good
13789,Female,17,7,71,60,3,Yes,Yes,59,Average
13790,Male,17,4,79,78,1,Yes,Yes,63,Average
13791,Male,21,3,96,82,2,No,No,66,Good
13792,Male,20,3,75,58,8,Yes,Yes,53,Average
13793,Female,22,3,66,53,0,No,No,51,Average
13794,Male,19,5,90,58,10,Yes,Yes,66,Good
13795,Female,21,1,80,44,0,No,Yes,43,Poor
13796,Male,18,9,87,99,2,No,Yes,83,Excellent
13797,Male,22,7,96,44,9,Yes,Yes,68,Good
13798,Female,18,3,75,59,8,No,No,61,Average
13799,Female,16,8,65,45,4,Yes,Yes,68,Good
13800,Female,20,4,69,65,1,No,No,48,Poor
13801,Female,17,5,93,83,5,Yes,No,72,Good
13802,Male,20,1,55,71,0,Yes,No,50,Average
13803,Male,16,5,94,40,8,No,Yes,58,Average
13804,Female,21,8,72,69,5,Yes,No,74,Good
13805,Female,18,7,50,71,6,Yes,Yes,58,Average
13806,Male,22,6,78,67,1,Yes,Yes,58,Average
13807,Male,18,2,68,58,6,No,No,43,Poor
13808,Male,22,3,77,78,7,Yes,No,63,Average
13809,Female,20,6,82,65,4,Yes,No,60,Average
13810,Female,22,8,52,47,6,Yes,No,58,Average
13811,Female,19,6,56,45,2,Yes,No,51,Average
13812,Male,17,2,88,73,7,No,Yes,64,Average
13813,Female,16,6,58,83,7,Yes,Yes,70,Good
13814,Female,19,10,71,88,4,No,No,72,Good
13815,Female,18,3,75,45,4,Yes,Yes,44,Poor
13816,Male,20,9,61,96,7,Yes,Yes,86,Excellent
13817,Male,17,1,79,41,5,Yes,No,44,Poor
13818,Female,22,3,77,90,3,No,No,54,Average
13819,Male,16,9,100,81,5,Yes,No,79,Good
13820,Male,16,1,99,93,3,Yes,No,68,Good
13821,Male,20,4,57,64,1,No,Yes,40,Poor
13822,Female,16,3,60,53,7,No,No,49,Poor
13823,Male,22,4,89,83,10,Yes,Yes,67,Good
13824,Female,17,8,100,96,1,No,Yes,79,Good
13825,Female,18,9,50,70,1,Yes,Yes,66,Good
13826,Female,16,8,74,41,1,No,Yes,48,Poor
13827,Male,22,4,83,63,2,No,Yes,56,Average
13828,Male,17,3,94,83,7,Yes,No,70,Good
13829,Male,19,10,85,96,3,Yes,Yes,81,Excellent
13830,Male,22,2,57,43,9,Yes,No,41,Poor
13831,Female,21,10,73,64,5,No,Yes,74,Good
13832,Male,17,10,63,83,1,Yes,Yes,78,Good
13833,Male,20,8,91,61,6,No,No,79,Good
13834,Male,21,5,91,78,4,No,No,71,Good
13835,Female,17,8,99,93,6,Yes,Yes,94,Excellent
13836,Male,17,5,64,89,3,No,Yes,61,Average
13837,Female,19,3,88,89,3,Yes,Yes,63,Average
13838,Female,20,4,70,45,2,Yes,No,46,Poor
13839,Female,19,4,69,59,3,Yes,Yes,49,Poor
13840,Male,21,10,51,77,0,No,Yes,67,Good
13841,Female,19,9,92,99,2,No,Yes,74,Good
13842,Female,19,3,71,76,9,No,Yes,56,Average
13843,Male,20,3,74,99,1,No,Yes,63,Average
13844,Male,20,5,91,72,6,No,No,71,Good
13845,Male,19,4,62,55,1,Yes,Yes,48,Poor
13846,Male,22,5,74,64,0,Yes,No,56,Average
13847,Male,22,9,60,94,0,Yes,No,75,Good
13848,Female,19,8,72,81,2,Yes,Yes,79,Good
13849,Female,16,4,91,49,1,No,No,57,Average
13850,Female,18,5,88,78,8,No,Yes,74,Good
13851,Male,17,3,80,50,0,No,Yes,54,Average
13852,Female,18,2,59,44,4,No,No,45,Poor
13853,Male,18,5,96,63,7,No,Yes,60,Average
13854,Female,20,1,73,41,10,Yes,No,53,Average
13855,Male,18,3,82,61,2,Yes,Yes,57,Average
13856,Female,21,3,59,59,2,No,No,43,Poor
13857,Female,19,7,54,66,0,Yes,Yes,62,Average
13858,Female,21,6,50,79,10,No,No,58,Average
13859,Male,19,10,96,62,6,Yes,No,88,Excellent
13860,Female,16,8,83,88,9,No,Yes,76,Good
13861,Male,21,7,92,89,7,No,No,79,Good
13862,Male,20,9,70,52,8,Yes,No,68,Good
13863,Male,18,4,59,64,5,Yes,No,60,Average
13864,Male,22,6,50,89,10,No,Yes,60,Average
13865,Female,22,10,89,79,0,No,No,80,Excellent
13866,Male,20,3,84,43,10,No,Yes,63,Average
13867,Female,18,9,77,68,4,Yes,Yes,75,Good
13868,Female,20,2,71,42,3,Yes,Yes,44,Poor
13869,Male,16,3,84,55,7,Yes,Yes,51,Average
13870,Female,19,4,96,96,6,Yes,No,76,Good
13871,Male,21,9,98,77,4,No,Yes,79,Good
13872,Male,19,3,71,78,8,No,No,55,Average
13873,Female,17,9,86,49,8,No,Yes,68,Good
13874,Male,18,10,66,43,6,Yes,No,73,Good
13875,Female,19,1,64,79,3,No,No,53,Average
13876,Male,16,3,59,52,7,Yes,Yes,48,Poor
13877,Male,17,1,79,98,5,Yes,No,71,Good
13878,Male,17,7,77,42,7,Yes,Yes,71,Good
13879,Female,19,9,55,50,10,Yes,No,59,Average
13880,Male,22,10,52,47,8,Yes,No,68,Good
13881,Female,16,4,89,76,1,No,No,58,Average
13882,Male,17,5,78,46,10,Yes,Yes,65,Good
13883,Female,17,10,72,95,9,Yes,No,87,Excellent
13884,Male,20,2,77,49,0,Yes,No,54,Average
13885,Male,19,2,72,70,1,No,Yes,53,Average
13886,Male,22,5,81,47,1,Yes,Yes,57,Average
13887,Female,19,4,71,76,5,No,Yes,60,Average
13888,Male,22,10,62,90,7,No,Yes,72,Good
13889,Female,16,1,84,63,10,No,No,50,Average
13890,Male,20,10,55,71,6,No,No,70,Good
13891,Female,19,8,78,63,8,Yes,Yes,68,Good
13892,Male,18,9,76,57,7,Yes,Yes,77,Good
13893,Female,16,7,85,42,4,No,No,58,Average
13894,Female,20,5,94,64,8,Yes,No,72,Good
13895,Female,17,6,95,57,1,No,Yes,55,Average
13896,Male,17,9,77,55,7,No,Yes,72,Good
13897,Female,21,10,91,93,2,Yes,No,90,Excellent
13898,Female,20,6,54,49,6,No,Yes,44,Poor
13899,Male,20,5,92,54,10,Yes,No,69,Good
13900,Male,21,3,73,84,5,Yes,No,56,Average
13901,Female,22,4,90,63,3,Yes,No,63,Average
13902,Female,19,7,82,74,3,Yes,No,64,Average
13903,Male,19,1,81,70,3,No,No,57,Average
13904,Female,22,8,82,74,6,No,No,68,Good
13905,Female,16,4,61,40,9,Yes,Yes,49,Poor
13906,Male,19,8,61,50,7,No,No,56,Average
13907,Female,17,4,60,94,9,Yes,No,70,Good
13908,Female,20,2,85,92,8,Yes,No,71,Good
13909,Male,19,5,66,68,6,No,Yes,52,Average
13910,Male,19,10,61,95,1,Yes,Yes,69,Good
13911,Male,18,6,52,99,0,No,No,67,Good
13912,Male,20,10,64,67,1,No,Yes,62,Average
13913,Female,19,1,52,87,2,No,Yes,51,Average
13914,Male,20,6,63,88,4,Yes,Yes,69,Good
13915,Female,21,7,92,56,6,Yes,Yes,65,Good
13916,Female,22,6,57,65,6,Yes,No,58,Average
13917,Female,18,9,64,43,9,Yes,No,72,Good
13918,Female,22,2,76,63,0,No,No,50,Average
13919,Female,19,4,84,89,5,No,No,61,Average
13920,Male,16,5,72,50,2,No,Yes,51,Average
13921,Female,21,1,86,90,0,No,Yes,47,Poor
13922,Female,16,1,67,86,4,No,Yes,47,Poor
13923,Male,19,10,64,61,0,Yes,No,58,Average
13924,Female,22,7,70,72,6,Yes,Yes,68,Good
13925,Female,20,3,51,65,3,Yes,No,52,Average
13926,Male,20,8,59,78,0,Yes,No,64,Average
13927,Female,21,9,92,97,4,Yes,Yes,85,Excellent
13928,Male,17,10,57,65,3,No,Yes,67,Good
13929,Female,19,7,82,52,7,Yes,No,68,Good
13930,Male,19,10,56,58,2,No,No,62,Average
13931,Male,18,6,72,83,9,Yes,No,72,Good
13932,Female,22,9,81,65,5,No,No,67,Good
13933,Male,16,9,64,56,1,No,No,58,Average
13934,Male,19,7,53,61,5,Yes,No,68,Good
13935,Male,22,10,56,97,5,No,Yes,82,Excellent
13936,Male,19,3,79,72,5,No,No,58,Average
13937,Female,20,1,73,70,8,No,No,49,Poor
13938,Male,17,5,89,66,7,Yes,No,73,Good
13939,Male,20,2,61,52,8,Yes,No,43,Poor
13940,Female,17,6,51,59,2,No,No,48,Poor
13941,Male,20,4,71,47,1,Yes,Yes,52,Average
13942,Male,19,6,75,55,8,No,No,65,Good
13943,Female,21,2,97,78,3,No,No,66,Good
13944,Female,21,3,89,48,7,No,Yes,54,Average
13945,Male,20,2,65,91,1,No,Yes,54,Average
13946,Female,16,5,60,91,4,Yes,No,70,Good
13947,Male,21,9,66,79,0,Yes,Yes,73,Good
13948,Female,21,4,59,86,2,No,Yes,50,Average
13949,Male,18,7,94,67,2,No,Yes,76,Good
13950,Male,21,6,56,80,6,No,No,64,Average
13951,Female,21,1,55,79,3,No,No,38,Poor
13952,Female,19,8,95,62,1,No,Yes,70,Good
13953,Male,19,3,85,73,5,Yes,No,62,Average
13954,Female,17,2,76,70,3,Yes,No,61,Average
13955,Male,19,8,84,81,3,Yes,Yes,84,Excellent
13956,Male,21,9,68,87,4,Yes,Yes,69,Good
13957,Female,16,4,90,58,9,Yes,Yes,63,Average
13958,Male,18,10,53,87,6,Yes,No,72,Good
13959,Female,17,6,91,54,0,Yes,Yes,66,Good
13960,Male,20,9,65,50,8,Yes,No,73,Good
13961,Male,17,7,91,73,1,Yes,Yes,72,Good
13962,Female,21,3,85,87,10,Yes,Yes,74,Good
13963,Male,19,5,68,59,5,No,Yes,59,Average
13964,Female,18,5,54,43,3,Yes,No,54,Average
13965,Male,22,10,77,94,6,Yes,Yes,84,Excellent
13966,Female,16,5,68,59,4,Yes,Yes,59,Average
13967,Male,20,10,51,67,3,No,No,67,Good
13968,Male,21,5,66,100,8,Yes,No,75,Good
13969,Male,19,10,64,93,0,Yes,Yes,70,Good
13970,Female,18,8,56,67,9,No,Yes,60,Average
13971,Female,22,7,85,67,7,No,No,76,Good
13972,Male,20,7,96,49,1,No,No,63,Average
13973,Female,21,7,98,60,7,Yes,Yes,71,Good
13974,Male,18,9,72,49,7,No,Yes,65,Good
13975,Male,21,6,89,88,7,No,Yes,68,Good
13976,Male,18,6,57,98,3,Yes,No,62,Average
13977,Female,17,2,72,43,10,Yes,Yes,60,Average
13978,Male,19,5,96,90,7,No,No,82,Excellent
13979,Male,21,9,88,66,0,Yes,Yes,70,Good
13980,Male,16,7,75,97,3,Yes,No,81,Excellent
13981,Male,21,3,100,49,8,Yes,No,64,Average
13982,Female,18,2,74,66,0,No,Yes,55,Average
13983,Male,18,4,98,58,5,No,No,66,Good
13984,Male,18,9,61,81,2,No,No,75,Good
13985,Female,18,9,66,80,3,Yes,Yes,70,Good
13986,Male,17,5,99,72,9,Yes,Yes,68,Good
13987,Female,20,1,86,99,3,No,No,55,Average
13988,Male,19,4,63,51,2,Yes,No,47,Poor
13989,Male,20,10,73,82,3,No,Yes,66,Good
13990,Male,22,5,96,95,5,No,No,68,Good
13991,Male,18,6,63,43,10,No,Yes,50,Average
13992,Female,17,3,87,40,0,No,No,45,Poor
13993,Female,21,7,70,63,5,Yes,No,66,Good
13994,Female,22,3,61,97,0,Yes,No,60,Average
13995,Male,21,6,65,93,8,Yes,Yes,68,Good
13996,Male,21,1,58,73,0,Yes,Yes,44,Poor
13997,Female,21,7,67,85,0,Yes,Yes,70,Good
13998,Male,17,9,89,89,2,No,Yes,71,Good
13999,Male,22,6,70,62,0,No,No,50,Average
14000,Male,21,1,83,60,8,No,Yes,46,Poor
14001,Female,21,8,77,99,9,Yes,Yes,78,Good
14002,Female,17,8,84,98,0,Yes,No,74,Good
14003,Female,22,10,68,66,3,Yes,No,72,Good
14004,Male,20,7,61,94,4,Yes,No,66,Good
14005,Female,18,10,86,78,2,No,No,77,Good
14006,Female,20,6,61,75,9,Yes,Yes,73,Good
14007,Female,17,3,94,87,3,No,Yes,62,Average
14008,Female,20,6,79,52,6,Yes,No,65,Good
14009,Female,17,3,67,88,6,No,No,67,Good
14010,Female,21,2,63,66,1,No,Yes,50,Average
14011,Female,18,5,53,80,3,No,No,63,Average
14012,Male,22,5,95,48,9,Yes,Yes,65,Good
14013,Male,18,4,55,45,10,Yes,Yes,47,Poor
14014,Male,22,2,100,96,5,No,Yes,62,Average
14015,Male,19,10,60,48,5,No,No,62,Average
14016,Female,20,8,100,56,2,No,Yes,73,Good
14017,Male,21,1,75,73,5,Yes,No,55,Average
14018,Male,18,10,73,78,7,No,Yes,76,Good
14019,Female,22,5,80,44,1,No,No,47,Poor
14020,Male,19,3,50,74,10,Yes,No,59,Average
14021,Female,18,6,62,74,1,Yes,No,65,Good
14022,Male,16,3,85,90,1,No,No,56,Average
14023,Female,17,1,86,84,10,No,Yes,66,Good
14024,Female,22,10,59,93,1,Yes,No,69,Good
14025,Male,16,4,86,78,8,Yes,No,67,Good
14026,Male,18,3,73,86,7,No,Yes,59,Average
14027,Male,22,10,55,60,3,No,No,56,Average
14028,Male,20,9,78,73,7,No,Yes,81,Excellent
14029,Male,18,7,61,53,2,No,Yes,47,Poor
14030,Female,17,8,52,52,1,No,No,49,Poor
14031,Male,22,2,53,87,1,Yes,Yes,43,Poor
14032,Female,22,6,63,80,7,Yes,No,63,Average
14033,Male,17,10,61,98,8,Yes,Yes,80,Excellent
14034,Female,22,8,68,66,1,Yes,Yes,56,Average
14035,Female,16,8,63,44,9,No,Yes,68,Good
14036,Female,21,8,75,51,8,Yes,No,73,Good
14037,Male,18,7,75,54,7,No,Yes,69,Good
14038,Male,22,4,71,56,7,Yes,No,50,Average
14039,Female,20,10,54,63,9,Yes,Yes,74,Good
14040,Female,21,9,99,73,6,Yes,No,86,Excellent
14041,Male,22,4,70,99,1,Yes,No,62,Average
14042,Female,19,7,76,71,9,No,No,67,Good
14043,Male,18,9,100,58,10,No,No,76,Good
14044,Female,18,5,88,65,2,Yes,No,70,Good
14045,Male,22,2,99,73,7,Yes,No,74,Good
14046,Female,20,2,53,77,1,Yes,No,46,Poor
14047,Male,17,10,76,66,4,Yes,Yes,71,Good
14048,Female,20,9,70,47,8,Yes,Yes,73,Good
14049,Female,22,3,53,92,0,Yes,Yes,60,Average
14050,Male,22,10,78,50,8,Yes,No,80,Excellent
14051,Male,22,1,56,95,0,Yes,No,50,Average
14052,Male,18,9,66,70,6,No,Yes,76,Good
14053,Male,22,7,68,71,9,Yes,No,72,Good
14054,Male,21,3,65,96,5,Yes,Yes,59,Average
14055,Male,21,10,64,81,10,Yes,Yes,80,Excellent
14056,Male,21,10,54,59,9,No,No,67,Good
14057,Female,16,1,75,41,0,No,Yes,31,Poor
14058,Female,20,5,98,74,0,No,No,59,Average
14059,Female,19,4,86,88,3,No,No,60,Average
14060,Female,16,5,84,80,6,Yes,Yes,64,Average
14061,Female,18,9,61,74,2,Yes,Yes,67,Good
14062,Female,20,2,90,65,1,Yes,No,58,Average
14063,Female,16,6,98,77,4,Yes,Yes,82,Excellent
14064,Male,19,9,62,61,0,Yes,No,61,Average
14065,Female,17,7,56,60,9,Yes,No,61,Average
14066,Female,19,8,54,66,2,No,No,54,Average
14067,Female,22,7,97,62,7,Yes,No,78,Good
14068,Male,22,5,73,91,8,Yes,Yes,81,Excellent
14069,Male,22,5,52,86,10,Yes,Yes,60,Average
14070,Female,20,3,62,86,7,Yes,Yes,67,Good
14071,Female,20,2,88,96,1,No,No,58,Average
14072,Male,18,3,92,80,1,Yes,No,66,Good
14073,Female,21,5,63,76,4,Yes,No,66,Good
14074,Female,21,1,52,65,5,No,Yes,45,Poor
14075,Male,22,4,71,75,10,Yes,No,61,Average
14076,Female,18,4,77,90,7,No,Yes,60,Average
14077,Male,19,3,60,71,7,Yes,Yes,52,Average
14078,Male,17,1,91,71,4,Yes,Yes,52,Average
14079,Female,18,7,89,85,0,Yes,No,68,Good
14080,Female,22,5,73,57,4,Yes,Yes,56,Average
14081,Female,16,8,63,90,8,No,Yes,81,Excellent
14082,Female,16,3,59,70,8,Yes,Yes,52,Average
14083,Male,20,6,59,55,5,Yes,Yes,54,Average
14084,Male,20,1,64,50,4,Yes,Yes,50,Average
14085,Male,21,2,58,46,8,No,No,45,Poor
14086,Female,19,1,61,41,9,No,No,44,Poor
14087,Male,18,7,62,96,9,Yes,No,76,Good
14088,Female,16,7,85,49,0,No,No,66,Good
14089,Male,17,8,71,55,2,Yes,No,58,Average
14090,Male,18,2,98,78,2,No,Yes,58,Average
14091,Female,20,8,92,56,5,Yes,Yes,67,Good
14092,Female,18,4,56,45,5,No,No,52,Average
14093,Female,22,7,68,52,9,Yes,Yes,62,Average
14094,Male,16,5,73,61,0,Yes,No,56,Average
14095,Female,20,4,69,97,5,Yes,Yes,63,Average
14096,Male,22,9,90,70,0,No,Yes,76,Good
14097,Male,19,3,78,57,2,Yes,No,55,Average
14098,Male,20,7,65,97,5,Yes,Yes,82,Excellent
14099,Female,21,6,71,70,0,No,No,63,Average
14100,Male,18,3,83,65,8,Yes,No,61,Average
14101,Male,18,8,91,90,6,Yes,Yes,84,Excellent
14102,Female,18,4,82,54,3,No,Yes,59,Average
14103,Female,21,5,68,83,4,No,No,57,Average
14104,Male,18,10,50,79,10,No,No,71,Good
14105,Male,19,2,81,97,9,No,No,65,Good
14106,Female,16,8,90,40,9,Yes,Yes,78,Good
14107,Female,21,9,76,87,10,No,No,82,Excellent
14108,Female,21,6,83,82,8,No,Yes,66,Good
14109,Male,19,6,84,60,7,Yes,No,60,Average
14110,Female,19,5,90,53,6,Yes,Yes,67,Good
14111,Male,22,6,98,51,5,Yes,No,63,Average
14112,Female,22,10,70,96,4,Yes,Yes,88,Excellent
14113,Female,18,10,83,92,10,Yes,No,88,Excellent
14114,Male,16,3,68,95,1,Yes,No,57,Average
14115,Male,18,10,76,86,3,Yes,Yes,73,Good
14116,Female,22,8,66,47,7,Yes,No,58,Average
14117,Male,22,8,79,75,0,No,Yes,63,Average
14118,Female,16,6,85,46,2,No,Yes,57,Average
14119,Female,20,4,58,41,0,Yes,No,39,Poor
14120,Female,21,4,75,55,2,No,Yes,59,Average
14121,Male,19,7,97,90,0,No,Yes,81,Excellent
14122,Male,21,3,56,75,3,No,Yes,50,Average
14123,Female,17,8,64,47,0,No,Yes,48,Poor
14124,Female,16,9,99,40,4,No,Yes,75,Good
14125,Male,16,3,81,43,0,Yes,Yes,40,Poor
14126,Female,21,6,85,41,9,Yes,No,62,Average
14127,Female,19,6,76,93,8,Yes,No,73,Good
14128,Male,16,4,84,74,5,Yes,No,72,Good
14129,Male,19,7,70,53,4,No,Yes,66,Good
14130,Female,18,3,91,46,4,Yes,Yes,56,Average
14131,Male,16,9,84,54,0,Yes,Yes,60,Average
14132,Male,16,3,79,56,7,Yes,No,59,Average
14133,Female,21,10,83,60,10,No,No,71,Good
14134,Female,21,3,55,63,4,No,No,48,Poor
14135,Male,20,8,75,46,8,No,No,65,Good
14136,Female,20,7,76,100,2,No,Yes,69,Good
14137,Male,22,6,55,74,10,Yes,No,66,Good
14138,Female,21,3,66,55,8,Yes,Yes,50,Average
14139,Male,16,1,52,78,5,No,Yes,46,Poor
14140,Female,21,10,88,70,6,No,Yes,71,Good
14141,Male,20,3,79,84,2,Yes,No,64,Average
14142,Female,22,4,87,80,6,Yes,Yes,63,Average
14143,Female,20,3,54,74,7,No,Yes,57,Average
14144,Female,20,3,96,50,0,No,Yes,54,Average
14145,Female,19,3,52,48,10,Yes,No,52,Average
14146,Male,16,4,90,44,9,No,No,66,Good
14147,Male,21,8,54,85,7,Yes,Yes,69,Good
14148,Female,18,7,96,41,1,Yes,No,70,Good
14149,Male,18,10,82,57,5,No,No,69,Good
14150,Male,21,1,91,60,2,Yes,No,48,Poor
14151,Male,22,7,87,92,6,Yes,Yes,86,Excellent
14152,Male,21,5,64,60,7,Yes,Yes,52,Average
14153,Male,21,4,69,68,7,Yes,No,68,Good
14154,Male,21,10,53,91,2,Yes,Yes,71,Good
14155,Male,19,3,86,78,8,Yes,No,72,Good
14156,Male,17,3,91,46,0,Yes,No,52,Average
14157,Female,22,10,63,96,0,No,No,70,Good
14158,Female,22,3,92,45,4,No,No,52,Average
14159,Female,19,3,78,90,7,Yes,No,65,Good
14160,Male,18,7,93,94,3,Yes,Yes,87,Excellent
14161,Male,19,4,54,48,5,No,No,50,Average
14162,Female,21,5,75,97,9,No,No,68,Good
14163,Male,17,7,76,81,10,Yes,No,77,Good
14164,Male,21,10,60,86,0,Yes,Yes,64,Average
14165,Female,20,9,88,90,8,Yes,No,82,Excellent
14166,Female,19,5,68,54,4,Yes,Yes,51,Average
14167,Male,19,3,87,72,10,Yes,Yes,63,Average
14168,Female,19,3,61,82,8,No,Yes,52,Average
14169,Male,18,9,83,81,7,Yes,Yes,89,Excellent
14170,Male,22,3,51,91,2,No,Yes,54,Average
14171,Female,20,7,70,88,10,No,Yes,72,Good
14172,Male,20,7,71,83,6,Yes,No,73,Good
14173,Female,19,9,83,45,10,Yes,Yes,75,Good
14174,Male,20,9,67,45,9,No,No,63,Average
14175,Male,22,2,93,91,10,No,No,63,Average
14176,Male,22,10,71,66,10,Yes,No,71,Good
14177,Female,20,4,89,57,3,No,Yes,65,Good
14178,Male,16,4,98,56,4,Yes,Yes,65,Good
14179,Female,21,7,81,62,3,No,No,68,Good
14180,Male,18,8,72,51,6,Yes,Yes,64,Average
14181,Male,22,9,92,93,7,No,Yes,81,Excellent
14182,Male,18,2,70,61,10,Yes,Yes,52,Average
14183,Male,21,7,68,91,6,Yes,Yes,71,Good
14184,Male,21,3,84,55,10,Yes,Yes,54,Average
14185,Female,21,7,87,49,9,No,Yes,63,Average
14186,Male,21,10,50,77,2,Yes,Yes,61,Average
14187,Male,20,2,65,89,2,No,Yes,47,Poor
14188,Male,17,10,96,43,4,No,Yes,77,Good
14189,Male,16,4,94,81,1,No,Yes,62,Average
14190,Female,18,1,73,55,0,Yes,No,48,Poor
14191,Female,20,6,73,63,0,Yes,No,58,Average
14192,Male,16,5,56,46,0,Yes,No,46,Poor
14193,Male,20,7,99,90,0,Yes,No,79,Good
14194,Male,17,7,95,67,4,No,No,71,Good
14195,Female,19,7,57,42,9,Yes,No,59,Average
14196,Male,18,3,84,91,7,Yes,No,78,Good
14197,Male,21,4,69,90,1,No,No,54,Average
14198,Female,20,2,61,67,8,No,No,46,Poor
14199,Male,21,8,56,44,0,Yes,No,56,Average
14200,Male,20,3,99,95,10,Yes,Yes,79,Good
14201,Female,20,10,77,77,2,No,Yes,79,Good
14202,Male,20,4,66,53,1,No,No,43,Poor
14203,Male,16,4,96,99,5,Yes,No,68,Good
14204,Female,22,5,82,67,9,No,No,65,Good
14205,Male,19,4,98,59,6,Yes,Yes,63,Average
14206,Male,19,9,100,50,4,Yes,No,76,Good
14207,Male,17,3,85,90,4,Yes,Yes,67,Good
14208,Female,22,4,73,92,0,Yes,Yes,60,Average
14209,Male,18,7,67,45,8,Yes,No,58,Average
14210,Male,16,10,60,68,0,No,No,57,Average
14211,Male,22,1,85,90,7,Yes,Yes,65,Good
14212,Female,20,10,87,85,0,No,Yes,82,Excellent
14213,Male,19,4,88,95,2,Yes,Yes,72,Good
14214,Female,16,3,76,89,8,Yes,Yes,62,Average
14215,Male,22,5,64,42,1,No,Yes,39,Poor
14216,Female,19,6,54,87,7,No,No,57,Average
14217,Male,18,2,77,58,9,Yes,No,56,Average
14218,Male,18,6,87,53,1,No,Yes,63,Average
14219,Female,21,3,56,75,1,Yes,No,57,Average
14220,Male,20,10,50,42,10,Yes,No,72,Good
14221,Male,22,8,63,78,5,No,Yes,66,Good
14222,Male,22,3,80,88,10,No,No,61,Average
14223,Female,19,9,82,84,9,No,Yes,87,Excellent
14224,Female,20,6,74,45,3,No,No,51,Average
14225,Male,17,9,78,52,4,No,No,70,Good
14226,Male,16,10,93,73,2,Yes,Yes,76,Good
14227,Male,19,9,71,77,0,Yes,Yes,74,Good
14228,Male,17,6,63,50,4,No,Yes,56,Average
14229,Female,18,8,51,77,2,No,No,53,Average
14230,Male,18,9,59,99,3,No,No,68,Good
14231,Female,18,8,83,51,6,Yes,Yes,66,Good
14232,Male,16,2,55,85,6,No,No,61,Average
14233,Male,20,5,88,94,5,Yes,No,83,Excellent
14234,Female,22,5,51,62,0,Yes,Yes,56,Average
14235,Male,17,9,75,67,3,No,No,67,Good
14236,Female,16,5,81,42,3,Yes,No,50,Average
14237,Male,18,5,66,100,3,Yes,No,69,Good
14238,Female,18,7,78,87,0,No,No,59,Average
14239,Female,17,8,62,98,7,Yes,Yes,80,Excellent
14240,Female,22,10,96,97,8,Yes,Yes,86,Excellent
14241,Male,19,5,84,92,5,Yes,Yes,81,Excellent
14242,Male,18,7,100,84,7,Yes,Yes,89,Excellent
14243,Male,17,6,90,56,3,Yes,Yes,59,Average
14244,Female,19,5,57,62,0,No,No,53,Average
14245,Male,22,6,90,80,7,No,Yes,70,Good
14246,Male,16,4,71,72,3,No,Yes,52,Average
14247,Female,19,10,76,46,9,No,Yes,73,Good
14248,Male,18,9,78,48,8,Yes,Yes,76,Good
14249,Female,17,8,77,69,9,Yes,No,69,Good
14250,Female,18,2,63,96,3,Yes,No,60,Average
14251,Male,17,4,83,55,10,No,Yes,66,Good
14252,Male,18,1,81,54,1,No,No,39,Poor
14253,Female,16,5,78,59,6,Yes,No,60,Average
14254,Female,22,7,90,81,6,Yes,Yes,72,Good
14255,Female,16,4,82,40,8,Yes,No,56,Average
14256,Female,21,6,56,45,3,Yes,Yes,57,Average
14257,Male,18,10,80,80,5,Yes,Yes,82,Excellent
14258,Male,22,2,97,72,8,Yes,No,60,Average
14259,Male,18,4,81,55,5,No,No,48,Poor
14260,Male,21,2,58,49,6,Yes,Yes,39,Poor
14261,Male,22,2,88,89,2,Yes,Yes,71,Good
14262,Female,16,1,72,61,0,No,No,36,Poor
14263,Female,22,6,98,79,10,No,No,75,Good
14264,Male,16,4,60,49,1,No,Yes,36,Poor
14265,Female,19,3,56,70,3,Yes,Yes,48,Poor
14266,Female,16,4,68,88,6,Yes,No,65,Good
14267,Male,18,4,77,67,5,Yes,Yes,61,Average
14268,Male,16,3,75,96,8,Yes,Yes,69,Good
14269,Female,21,8,98,64,9,No,Yes,70,Good
14270,Male,17,4,63,98,9,No,Yes,74,Good
14271,Male,21,2,66,94,3,Yes,Yes,55,Average
14272,Male,22,9,82,47,9,Yes,No,74,Good
14273,Female,18,9,59,67,2,No,No,70,Good
14274,Female,17,10,90,100,8,No,No,85,Excellent
14275,Female,19,6,57,43,0,Yes,Yes,47,Poor
14276,Female,19,8,94,86,2,Yes,No,76,Good
14277,Female,16,10,64,85,8,Yes,No,77,Good
14278,Female,22,6,75,45,7,Yes,Yes,67,Good
14279,Male,19,3,98,69,7,Yes,No,62,Average
14280,Female,18,7,59,88,4,No,Yes,64,Average
14281,Male,22,8,60,91,5,No,Yes,77,Good
14282,Female,16,9,59,60,1,Yes,Yes,56,Average
14283,Male,17,7,96,52,10,Yes,No,78,Good
14284,Male,21,9,99,57,7,No,No,75,Good
14285,Female,21,7,60,53,4,Yes,No,54,Average
14286,Female,19,1,75,56,7,No,Yes,45,Poor
14287,Female,21,6,99,69,3,Yes,No,63,Average
14288,Female,20,4,74,61,2,No,No,46,Poor
14289,Female,22,10,60,83,0,No,Yes,67,Good
14290,Male,16,7,91,99,7,Yes,Yes,84,Excellent
14291,Male,20,6,70,91,7,No,Yes,66,Good
